latitude,longitude,elevation_m,slope_degrees,terrain_type,zone_id,suitable_for_grazing
33.540816,-5.057143,1721.7,6.8,hills,5,True
33.540816,-5.053061,1813.1,5.7,hills,5,True
33.540816,-5.04898,1698.8,5.4,hills,5,True
33.540816,-5.044898,1240.9,7.8,hills,5,True
33.540816,-5.040816,1290.4,10.0,hills,5,True
33.540816,-5.036735,2006.7,12.8,hills,5,True
33.540816,-5.032653,1970.2,5.2,hills,5,True
33.540816,-5.028571,1267.7,9.2,hills,5,True
33.540816,-5.02449,1575.1,11.3,hills,5,True
33.540816,-5.020408,1520.0,8.6,hills,5,True
33.540816,-5.016327,1617.5,7.5,hills,5,True
33.540816,-5.012245,1607.3,9.3,hills,5,True
33.540816,-5.008163,1853.3,8.5,hills,5,True
33.540816,-5.004082,1712.4,11.4,hills,5,True
33.540816,-5.0,1556.4,9.2,hills,5,True
33.542857,-5.2,1609.1,6.8,hills,5,True
33.542857,-5.195918,1783.6,14.2,hills,5,True
33.542857,-5.191837,1543.9,18.3,hills,5,True
33.542857,-5.187755,1519.6,14.8,hills,5,True
33.542857,-5.183673,1987.9,11.9,hills,5,True
33.542857,-5.179592,1809.0,14.7,hills,5,True
33.542857,-5.17551,1505.8,12.0,hills,5,True
33.542857,-5.171429,1389.9,7.3,hills,5,True
33.542857,-5.167347,1715.7,5.3,hills,5,True
33.542857,-5.163265,1728.8,15.0,hills,5,True
33.542857,-5.159184,1755.7,16.3,hills,5,True
33.542857,-5.155102,1749.7,17.4,hills,5,True
33.542857,-5.15102,1714.7,16.7,hills,5,True
33.542857,-5.146939,1925.8,17.4,hills,5,True
33.542857,-5.142857,1678.6,6.1,hills,5,True
33.542857,-5.138776,1656.6,7.0,hills,5,True
33.542857,-5.134694,2341.4,15.4,hills,5,True
33.542857,-5.130612,2120.9,9.8,hills,5,True
33.542857,-5.126531,1511.7,15.3,hills,5,True
33.542857,-5.122449,1594.0,10.2,hills,5,True
33.542857,-5.118367,1696.9,11.1,hills,5,True
33.542857,-5.114286,1464.8,12.4,hills,5,True
33.542857,-5.110204,1565.9,19.5,hills,5,True
33.542857,-5.106122,1694.6,13.0,hills,5,True
33.542857,-5.102041,1338.4,8.1,hills,5,True
33.542857,-5.097959,1569.3,13.8,hills,5,True
33.542857,-5.093878,1755.4,12.8,hills,5,True
33.542857,-5.089796,1669.5,10.6,hills,5,True
33.542857,-5.085714,1734.6,18.4,hills,5,True
33.542857,-5.081633,1542.6,12.6,hills,5,True
33.542857,-5.077551,1703.1,5.1,hills,5,True
33.542857,-5.073469,1385.5,8.3,hills,5,True
33.542857,-5.069388,2031.4,13.1,hills,5,True
33.542857,-5.065306,1656.9,6.0,hills,5,True
33.542857,-5.061224,1734.8,5.3,hills,5,True
33.542857,-5.057143,1893.8,11.7,hills,5,True
33.542857,-5.053061,1555.2,19.2,hills,5,True
33.542857,-5.04898,1660.0,7.3,hills,5,True
33.542857,-5.044898,1384.3,15.8,hills,5,True
33.542857,-5.040816,1331.1,5.5,hills,5,True
33.542857,-5.036735,1806.2,12.9,hills,5,True
33.542857,-5.032653,1749.4,19.8,hills,5,True
33.542857,-5.028571,1736.2,19.4,hills,5,True
33.542857,-5.02449,1884.0,14.0,hills,5,True
33.542857,-5.020408,2010.0,6.0,hills,5,True
33.542857,-5.016327,1589.8,13.1,hills,5,True
33.542857,-5.012245,1798.8,5.6,hills,5,True
33.542857,-5.008163,1644.9,11.0,hills,5,True
33.542857,-5.004082,1745.7,15.7,hills,5,True
33.542857,-5.0,1498.7,6.0,hills,5,True
33.544898,-5.2,1508.3,18.9,hills,5,True
33.544898,-5.195918,1548.4,5.2,hills,5,True
33.544898,-5.191837,1797.0,8.8,hills,5,True
33.544898,-5.187755,1774.8,17.2,hills,5,True
33.544898,-5.183673,1438.3,14.0,hills,5,True
33.544898,-5.179592,1590.1,10.7,hills,5,True
33.544898,-5.17551,1203.3,19.2,hills,5,True
33.544898,-5.171429,1635.3,12.5,hills,5,True
33.544898,-5.167347,1515.0,17.9,hills,5,True
33.544898,-5.163265,1966.9,6.4,hills,5,True
33.544898,-5.159184,1384.8,19.5,hills,5,True
33.544898,-5.155102,1792.6,10.2,hills,5,True
33.544898,-5.15102,1831.4,13.3,hills,5,True
33.544898,-5.146939,1673.2,5.8,hills,5,True
33.544898,-5.142857,1774.8,19.6,hills,5,True
33.544898,-5.138776,1661.2,5.8,hills,5,True
33.544898,-5.134694,1589.8,17.6,hills,5,True
33.544898,-5.130612,1217.4,7.2,hills,5,True
33.544898,-5.126531,1819.0,17.2,hills,5,True
33.544898,-5.122449,1405.3,16.7,hills,5,True
33.544898,-5.118367,1699.0,7.8,hills,5,True
33.544898,-5.114286,1448.8,11.0,hills,5,True
33.544898,-5.110204,1707.6,18.4,hills,5,True
33.544898,-5.106122,1659.1,13.5,hills,5,True
33.544898,-5.102041,1802.5,13.0,hills,5,True
33.544898,-5.097959,1462.4,11.1,hills,5,True
33.544898,-5.093878,1713.1,8.7,hills,5,True
33.544898,-5.089796,1794.4,16.4,hills,5,True
33.544898,-5.085714,1436.5,11.9,hills,5,True
33.544898,-5.081633,1714.6,15.6,hills,5,True
33.544898,-5.077551,1728.8,5.0,hills,5,True
33.544898,-5.073469,1492.6,11.6,hills,5,True
33.544898,-5.069388,1826.2,7.1,hills,5,True
33.544898,-5.065306,1709.8,10.3,hills,5,True
33.544898,-5.061224,1498.0,17.1,hills,5,True
33.544898,-5.057143,1518.5,13.8,hills,5,True
33.544898,-5.053061,1715.0,12.9,hills,5,True
33.544898,-5.04898,1830.0,12.0,hills,5,True
33.544898,-5.044898,1749.8,9.2,hills,5,True
33.544898,-5.040816,1694.2,18.4,hills,5,True
33.544898,-5.036735,1578.0,14.2,hills,5,True
33.544898,-5.032653,1848.3,18.7,hills,5,True
33.544898,-5.028571,1540.7,7.3,hills,5,True
33.544898,-5.02449,1498.5,13.3,hills,5,True
33.544898,-5.020408,1557.6,8.8,hills,5,True
33.544898,-5.016327,1825.1,14.7,hills,5,True
33.544898,-5.012245,1975.5,19.9,hills,5,True
33.544898,-5.008163,1903.9,11.6,hills,5,True
33.544898,-5.004082,1723.4,15.6,hills,5,True
33.544898,-5.0,1478.5,9.8,hills,5,True
33.546939,-5.2,1762.2,8.6,hills,5,True
33.546939,-5.195918,1878.8,8.9,hills,5,True
33.546939,-5.191837,1329.4,5.6,hills,5,True
33.546939,-5.187755,1213.0,18.4,hills,5,True
33.546939,-5.183673,1529.8,6.0,hills,5,True
33.546939,-5.179592,1393.7,5.5,hills,5,True
33.546939,-5.17551,1530.4,8.7,hills,5,True
33.546939,-5.171429,1695.3,9.5,hills,5,True
33.546939,-5.167347,1640.3,14.1,hills,5,True
33.546939,-5.163265,1804.1,9.3,hills,5,True
33.546939,-5.159184,2087.8,6.6,hills,5,True
33.546939,-5.155102,1511.3,6.7,hills,5,True
33.546939,-5.15102,1589.5,19.2,hills,5,True
33.546939,-5.146939,1428.9,13.6,hills,5,True
33.546939,-5.142857,1135.7,14.6,hills,5,True
33.546939,-5.138776,1490.3,9.8,hills,5,True
33.546939,-5.134694,1337.7,19.0,hills,5,True
33.546939,-5.130612,1790.2,11.3,hills,5,True
33.546939,-5.126531,1570.0,12.7,hills,5,True
33.546939,-5.122449,1728.5,6.7,hills,5,True
33.546939,-5.118367,1759.9,7.2,hills,5,True
33.546939,-5.114286,1400.1,16.0,hills,5,True
33.546939,-5.110204,1375.3,13.4,hills,5,True
33.546939,-5.106122,1760.3,17.0,hills,5,True
33.546939,-5.102041,1453.9,6.1,hills,5,True
33.546939,-5.097959,1679.4,8.9,hills,5,True
33.546939,-5.093878,1614.7,5.9,hills,5,True
33.546939,-5.089796,1367.3,6.5,hills,5,True
33.546939,-5.085714,1835.0,8.3,hills,5,True
33.546939,-5.081633,1839.0,15.8,hills,5,True
33.546939,-5.077551,1323.7,18.2,hills,5,True
33.546939,-5.073469,1251.1,6.3,hills,5,True
33.546939,-5.069388,1325.1,6.9,hills,5,True
33.546939,-5.065306,1641.9,6.6,hills,5,True
33.546939,-5.061224,1749.9,11.1,hills,5,True
33.546939,-5.057143,1770.5,6.3,hills,5,True
33.546939,-5.053061,1810.2,18.2,hills,5,True
33.546939,-5.04898,1382.6,8.3,hills,5,True
33.546939,-5.044898,1345.1,12.1,hills,5,True
33.546939,-5.040816,1493.8,8.9,hills,5,True
33.546939,-5.036735,1201.3,6.3,hills,5,True
33.546939,-5.032653,1246.9,12.5,hills,5,True
33.546939,-5.028571,1739.9,9.0,hills,5,True
33.546939,-5.02449,1592.4,8.2,hills,5,True
33.546939,-5.020408,1382.8,6.8,hills,5,True
33.546939,-5.016327,1593.4,18.0,hills,5,True
33.546939,-5.012245,1335.6,15.2,hills,5,True
33.546939,-5.008163,1279.4,15.9,hills,5,True
33.546939,-5.004082,1883.1,19.7,hills,5,True
33.546939,-5.0,1719.9,15.5,hills,5,True
33.54898,-5.2,1940.0,11.0,hills,5,True
33.54898,-5.195918,1695.5,17.6,hills,5,True
33.54898,-5.191837,1494.0,17.2,hills,5,True
33.54898,-5.187755,1544.8,18.4,hills,5,True
33.54898,-5.183673,1358.7,10.3,hills,5,True
33.54898,-5.179592,1714.7,10.2,hills,5,True
33.54898,-5.17551,1418.2,9.5,hills,5,True
33.54898,-5.171429,1903.6,7.7,hills,5,True
33.54898,-5.167347,1853.0,19.1,hills,5,True
33.54898,-5.163265,1513.7,18.1,hills,5,True
33.54898,-5.159184,1050.7,17.9,hills,5,True
33.54898,-5.155102,1815.7,7.2,hills,5,True
33.54898,-5.15102,1484.5,6.4,hills,5,True
33.54898,-5.146939,1399.9,12.6,hills,5,True
33.54898,-5.142857,1352.4,16.7,hills,5,True
33.54898,-5.138776,1594.2,6.8,hills,5,True
33.54898,-5.134694,1624.4,19.3,hills,5,True
33.54898,-5.130612,1516.8,7.6,hills,5,True
33.54898,-5.126531,1954.4,13.1,hills,5,True
33.54898,-5.122449,1642.3,10.4,hills,5,True
33.54898,-5.118367,1280.6,11.3,hills,5,True
33.54898,-5.114286,1495.6,14.7,hills,5,True
33.54898,-5.110204,2152.9,19.4,hills,5,True
33.54898,-5.106122,1664.4,7.7,hills,5,True
33.54898,-5.102041,2136.7,12.5,hills,5,True
33.54898,-5.097959,2138.0,5.5,hills,5,True
33.54898,-5.093878,1465.3,13.0,hills,5,True
33.54898,-5.089796,1629.7,17.4,hills,5,True
33.54898,-5.085714,1780.6,14.0,hills,5,True
33.54898,-5.081633,1184.6,8.1,hills,5,True
33.54898,-5.077551,1561.2,15.7,hills,5,True
33.54898,-5.073469,1484.5,9.2,hills,5,True
33.54898,-5.069388,1552.4,17.8,hills,5,True
33.54898,-5.065306,1462.7,11.4,hills,5,True
33.54898,-5.061224,1608.0,7.5,hills,5,True
33.54898,-5.057143,1414.5,8.8,hills,5,True
33.54898,-5.053061,1889.9,14.7,hills,5,True
33.54898,-5.04898,1500.4,15.8,hills,5,True
33.54898,-5.044898,1768.4,10.5,hills,5,True
33.54898,-5.040816,1586.3,15.7,hills,5,True
33.54898,-5.036735,1837.4,13.9,hills,5,True
33.54898,-5.032653,1442.0,7.5,hills,5,True
33.54898,-5.028571,1437.8,12.1,hills,5,True
33.54898,-5.02449,1395.8,6.6,hills,5,True
33.54898,-5.020408,1652.9,12.4,hills,5,True
33.54898,-5.016327,1679.8,15.0,hills,5,True
33.54898,-5.012245,1416.3,14.9,hills,5,True
33.54898,-5.008163,1672.3,19.1,hills,5,True
33.54898,-5.004082,1858.4,12.5,hills,5,True
33.54898,-5.0,1640.8,16.5,hills,5,True
33.55102,-5.2,1088.2,7.0,valley,6,True
33.55102,-5.195918,1421.0,8.7,valley,6,True
33.55102,-5.191837,1904.0,3.1,valley,6,True
33.55102,-5.187755,1285.3,6.5,valley,6,True
33.55102,-5.183673,1876.9,9.4,valley,6,True
33.55102,-5.179592,1347.4,5.7,valley,6,True
33.55102,-5.17551,1697.3,8.3,valley,6,True
33.55102,-5.171429,1439.1,10.3,valley,6,True
33.55102,-5.167347,1389.0,5.6,valley,6,True
33.55102,-5.163265,1266.1,3.2,valley,6,True
33.55102,-5.159184,1121.7,10.4,valley,6,True
33.55102,-5.155102,1162.1,4.4,valley,6,True
33.55102,-5.15102,1777.4,8.9,valley,6,True
33.55102,-5.146939,1827.6,7.8,valley,6,True
33.55102,-5.142857,1694.1,2.6,valley,6,True
33.55102,-5.138776,1583.4,2.3,valley,6,True
33.55102,-5.134694,1658.1,8.1,valley,6,True
33.55102,-5.130612,1881.3,11.1,valley,6,True
33.55102,-5.126531,1701.6,6.8,valley,6,True
33.55102,-5.122449,1403.7,10.3,valley,6,True
33.55102,-5.118367,1515.2,6.3,valley,6,True
33.55102,-5.114286,1355.2,6.3,valley,6,True
33.55102,-5.110204,1342.1,9.6,valley,6,True
33.55102,-5.106122,1576.1,6.7,valley,6,True
33.55102,-5.102041,1836.7,9.4,valley,6,True
33.55102,-5.097959,1566.0,4.8,valley,6,True
33.55102,-5.093878,1536.3,2.7,valley,6,True
33.55102,-5.089796,1333.6,8.1,valley,6,True
33.55102,-5.085714,1698.3,7.8,valley,6,True
33.55102,-5.081633,1278.1,4.3,valley,6,True
33.55102,-5.077551,1624.2,9.6,valley,6,True
33.55102,-5.073469,1469.3,8.6,valley,6,True
33.55102,-5.069388,1706.6,10.7,valley,6,True
33.55102,-5.065306,1653.3,9.0,valley,6,True
33.55102,-5.061224,1591.1,8.5,valley,6,True
33.55102,-5.057143,1486.3,8.8,valley,6,True
33.55102,-5.053061,1533.6,11.2,valley,6,True
33.55102,-5.04898,1563.7,8.4,valley,6,True
33.55102,-5.044898,1787.5,4.1,valley,6,True
33.55102,-5.040816,1526.3,9.4,valley,6,True
33.55102,-5.036735,1630.4,9.9,valley,6,True
33.55102,-5.032653,1246.2,4.4,valley,6,True
33.55102,-5.028571,1305.4,9.7,valley,6,True
33.55102,-5.02449,1409.5,3.0,valley,6,True
33.55102,-5.020408,944.3,11.9,valley,6,True
33.55102,-5.016327,1283.1,5.2,valley,6,True
33.55102,-5.012245,1621.9,5.7,valley,6,True
33.55102,-5.008163,1542.5,2.1,valley,6,True
33.55102,-5.004082,1639.5,3.5,valley,6,True
33.55102,-5.0,1665.4,6.7,valley,6,True
33.553061,-5.2,1738.3,6.4,valley,6,True
33.553061,-5.195918,1530.6,5.1,valley,6,True
33.553061,-5.191837,1342.3,6.0,valley,6,True
33.553061,-5.187755,1276.0,3.6,valley,6,True
33.553061,-5.183673,1739.0,5.3,valley,6,True
33.553061,-5.179592,1638.3,5.4,valley,6,True
33.553061,-5.17551,1546.8,8.0,valley,6,True
33.553061,-5.171429,1252.0,6.6,valley,6,True
33.553061,-5.167347,1706.7,9.5,valley,6,True
33.553061,-5.163265,1516.5,6.9,valley,6,True
33.553061,-5.159184,1425.7,11.8,valley,6,True
33.553061,-5.155102,1796.5,11.7,valley,6,True
33.553061,-5.15102,1314.6,11.3,valley,6,True
33.553061,-5.146939,1734.3,6.7,valley,6,True
33.553061,-5.142857,1288.9,3.6,valley,6,True
33.553061,-5.138776,1554.6,2.5,valley,6,True
33.553061,-5.134694,1813.9,2.4,valley,6,True
33.553061,-5.130612,1315.3,7.9,valley,6,True
33.553061,-5.126531,1721.8,2.3,valley,6,True
33.553061,-5.122449,1935.6,2.3,valley,6,True
33.553061,-5.118367,1638.0,5.1,valley,6,True
33.553061,-5.114286,1221.3,11.7,valley,6,True
33.553061,-5.110204,1541.3,8.1,valley,6,True
33.553061,-5.106122,1502.0,7.4,valley,6,True
33.553061,-5.102041,1647.2,5.6,valley,6,True
33.553061,-5.097959,1538.5,5.2,valley,6,True
33.553061,-5.093878,1736.5,8.3,valley,6,True
33.553061,-5.089796,1439.1,10.5,valley,6,True
33.553061,-5.085714,1364.1,7.7,valley,6,True
33.553061,-5.081633,1519.0,5.5,valley,6,True
33.553061,-5.077551,1686.2,11.9,valley,6,True
33.553061,-5.073469,1715.8,6.0,valley,6,True
33.553061,-5.069388,1552.8,9.9,valley,6,True
33.553061,-5.065306,1416.3,2.2,valley,6,True
33.553061,-5.061224,1698.3,8.1,valley,6,True
33.553061,-5.057143,1653.9,2.9,valley,6,True
33.553061,-5.053061,1609.1,5.1,valley,6,True
33.553061,-5.04898,1909.9,2.5,valley,6,True
33.553061,-5.044898,1476.1,3.7,valley,6,True
33.553061,-5.040816,1267.2,4.3,valley,6,True
33.553061,-5.036735,1421.6,5.9,valley,6,True
33.553061,-5.032653,1651.5,8.4,valley,6,True
33.553061,-5.028571,1536.8,3.2,valley,6,True
33.553061,-5.02449,1649.5,7.5,valley,6,True
33.553061,-5.020408,1468.6,7.2,valley,6,True
33.553061,-5.016327,1734.6,7.3,valley,6,True
33.553061,-5.012245,1780.8,9.2,valley,6,True
33.553061,-5.008163,1336.4,11.6,valley,6,True
33.553061,-5.004082,1432.8,6.5,valley,6,True
33.553061,-5.0,1246.1,5.8,valley,6,True
33.555102,-5.2,1868.7,9.3,valley,6,True
33.555102,-5.195918,1409.6,11.8,valley,6,True
33.555102,-5.191837,1586.2,11.1,valley,6,True
33.555102,-5.187755,1283.4,11.0,valley,6,True
33.555102,-5.183673,1883.6,11.8,valley,6,True
33.555102,-5.179592,1419.5,9.0,valley,6,True
33.555102,-5.17551,1270.4,4.7,valley,6,True
33.555102,-5.171429,1422.6,5.2,valley,6,True
33.555102,-5.167347,1706.5,3.6,valley,6,True
33.555102,-5.163265,1251.2,11.4,valley,6,True
33.555102,-5.159184,1499.4,10.6,valley,6,True
33.555102,-5.155102,1699.6,3.9,valley,6,True
33.555102,-5.15102,1194.5,4.4,valley,6,True
33.555102,-5.146939,1491.9,8.7,valley,6,True
33.555102,-5.142857,1701.5,5.3,valley,6,True
33.555102,-5.138776,1519.9,5.2,valley,6,True
33.555102,-5.134694,1310.3,8.4,valley,6,True
33.555102,-5.130612,1185.6,5.7,valley,6,True
33.555102,-5.126531,1586.8,10.6,valley,6,True
33.555102,-5.122449,1370.9,2.2,valley,6,True
33.555102,-5.118367,1916.1,10.6,valley,6,True
33.555102,-5.114286,1801.7,8.2,valley,6,True
33.555102,-5.110204,1578.6,9.7,valley,6,True
33.555102,-5.106122,1541.9,2.8,valley,6,True
33.555102,-5.102041,1487.2,4.9,valley,6,True
33.555102,-5.097959,1440.4,10.1,valley,6,True
33.555102,-5.093878,1706.5,2.1,valley,6,True
33.555102,-5.089796,1242.9,4.1,valley,6,True
33.555102,-5.085714,1180.9,8.9,valley,6,True
33.555102,-5.081633,1625.4,6.5,valley,6,True
33.555102,-5.077551,1475.7,6.5,valley,6,True
33.555102,-5.073469,1283.9,4.5,valley,6,True
33.555102,-5.069388,1769.2,10.5,valley,6,True
33.555102,-5.065306,1422.9,9.1,valley,6,True
33.555102,-5.061224,1528.9,9.8,valley,6,True
33.555102,-5.057143,1560.4,7.6,valley,6,True
33.555102,-5.053061,1432.5,10.2,valley,6,True
33.555102,-5.04898,1563.7,10.3,valley,6,True
33.555102,-5.044898,1497.9,4.4,valley,6,True
33.555102,-5.040816,1644.4,6.4,valley,6,True
33.555102,-5.036735,1728.4,2.2,valley,6,True
33.555102,-5.032653,1604.6,2.8,valley,6,True
33.555102,-5.028571,1471.6,11.8,valley,6,True
33.555102,-5.02449,1554.4,6.7,valley,6,True
33.555102,-5.020408,1255.6,8.3,valley,6,True
33.555102,-5.016327,1445.6,7.1,valley,6,True
33.555102,-5.012245,1408.1,4.4,valley,6,True
33.555102,-5.008163,1676.6,5.9,valley,6,True
33.555102,-5.004082,1555.8,4.9,valley,6,True
33.555102,-5.0,1819.3,4.7,valley,6,True
33.557143,-5.2,1098.3,2.9,valley,6,True
33.557143,-5.195918,1683.7,4.1,valley,6,True
33.557143,-5.191837,1829.9,3.3,valley,6,True
33.557143,-5.187755,1646.4,6.1,valley,6,True
33.557143,-5.183673,1776.4,9.9,valley,6,True
33.557143,-5.179592,1586.6,4.0,valley,6,True
33.557143,-5.17551,1628.9,11.9,valley,6,True
33.557143,-5.171429,1461.3,2.1,valley,6,True
33.557143,-5.167347,1396.0,2.1,valley,6,True
33.557143,-5.163265,1891.9,6.3,valley,6,True
33.557143,-5.159184,1312.3,6.9,valley,6,True
33.557143,-5.155102,1468.6,10.9,valley,6,True
33.557143,-5.15102,1124.4,11.7,valley,6,True
33.557143,-5.146939,1520.1,3.2,valley,6,True
33.557143,-5.142857,1665.5,8.9,valley,6,True
33.557143,-5.138776,1761.2,3.2,valley,6,True
33.557143,-5.134694,1757.6,11.6,valley,6,True
33.557143,-5.130612,1339.6,7.4,valley,6,True
33.557143,-5.126531,1436.5,6.5,valley,6,True
33.557143,-5.122449,1552.5,5.8,valley,6,True
33.557143,-5.118367,1697.2,7.2,valley,6,True
33.557143,-5.114286,1547.6,8.9,valley,6,True
33.557143,-5.110204,1766.7,11.2,valley,6,True
33.557143,-5.106122,1277.6,6.1,valley,6,True
33.557143,-5.102041,1466.1,11.2,valley,6,True
33.557143,-5.097959,1692.7,4.6,valley,6,True
33.557143,-5.093878,1650.0,5.0,valley,6,True
33.557143,-5.089796,1710.8,2.3,valley,6,True
33.557143,-5.085714,1659.5,9.4,valley,6,True
33.557143,-5.081633,1674.2,3.5,valley,6,True
33.557143,-5.077551,1730.8,6.5,valley,6,True
33.557143,-5.073469,1397.3,9.4,valley,6,True
33.557143,-5.069388,1504.5,4.9,valley,6,True
33.557143,-5.065306,1681.7,8.7,valley,6,True
33.557143,-5.061224,1601.3,9.5,valley,6,True
33.557143,-5.057143,1370.6,5.9,valley,6,True
33.557143,-5.053061,1551.4,10.8,valley,6,True
33.557143,-5.04898,1559.7,2.0,valley,6,True
33.557143,-5.044898,1550.7,10.1,valley,6,True
33.557143,-5.040816,1781.1,5.9,valley,6,True
33.557143,-5.036735,1773.0,5.7,valley,6,True
33.557143,-5.032653,1608.8,9.0,valley,6,True
33.557143,-5.028571,1671.8,7.8,valley,6,True
33.557143,-5.02449,1791.9,2.1,valley,6,True
33.557143,-5.020408,1822.0,5.8,valley,6,True
33.557143,-5.016327,1531.0,10.0,valley,6,True
33.557143,-5.012245,1594.4,8.7,valley,6,True
33.557143,-5.008163,1304.8,8.3,valley,6,True
33.557143,-5.004082,1750.7,6.1,valley,6,True
33.557143,-5.0,1634.6,8.6,valley,6,True
33.559184,-5.2,1729.6,7.5,valley,6,True
33.559184,-5.195918,1401.9,3.5,valley,6,True
33.559184,-5.191837,1802.0,11.6,valley,6,True
33.559184,-5.187755,1813.1,5.5,valley,6,True
33.559184,-5.183673,1454.1,3.6,valley,6,True
33.559184,-5.179592,1365.3,4.7,valley,6,True
33.559184,-5.17551,1437.3,9.9,valley,6,True
33.559184,-5.171429,1314.0,7.1,valley,6,True
33.559184,-5.167347,1334.6,2.1,valley,6,True
33.559184,-5.163265,1614.9,5.8,valley,6,True
33.559184,-5.159184,1410.4,6.8,valley,6,True
33.559184,-5.155102,1618.2,6.4,valley,6,True
33.559184,-5.15102,1322.8,6.9,valley,6,True
33.559184,-5.146939,1545.4,2.8,valley,6,True
33.559184,-5.142857,1305.1,7.2,valley,6,True
33.559184,-5.138776,1662.8,10.3,valley,6,True
33.559184,-5.134694,1578.0,8.7,valley,6,True
33.559184,-5.130612,1645.4,11.3,valley,6,True
33.559184,-5.126531,1311.7,3.7,valley,6,True
33.559184,-5.122449,1627.7,4.2,valley,6,True
33.559184,-5.118367,1802.8,6.5,valley,6,True
33.559184,-5.114286,1869.4,10.0,valley,6,True
33.559184,-5.110204,1608.3,11.5,valley,6,True
33.559184,-5.106122,1348.4,6.0,valley,6,True
33.559184,-5.102041,1430.9,3.4,valley,6,True
33.559184,-5.097959,1618.4,4.6,valley,6,True
33.559184,-5.093878,1293.1,6.7,valley,6,True
33.559184,-5.089796,1283.7,6.5,valley,6,True
33.559184,-5.085714,1626.4,8.2,valley,6,True
33.559184,-5.081633,1538.1,7.6,valley,6,True
33.559184,-5.077551,1498.1,8.5,valley,6,True
33.559184,-5.073469,1842.6,11.2,valley,6,True
33.559184,-5.069388,1740.2,5.0,valley,6,True
33.559184,-5.065306,1496.4,8.2,valley,6,True
33.559184,-5.061224,1511.6,7.9,valley,6,True
33.559184,-5.057143,1247.9,3.5,valley,6,True
33.559184,-5.053061,1532.5,10.3,valley,6,True
33.559184,-5.04898,1837.5,10.1,valley,6,True
33.559184,-5.044898,1485.0,5.7,valley,6,True
33.559184,-5.040816,1460.6,9.9,valley,6,True
33.559184,-5.036735,1950.0,4.6,valley,6,True
33.559184,-5.032653,1418.6,6.6,valley,6,True
33.559184,-5.028571,1224.8,9.1,valley,6,True
33.559184,-5.02449,1336.0,11.4,valley,6,True
33.559184,-5.020408,1566.3,11.9,valley,6,True
33.559184,-5.016327,1571.7,7.3,valley,6,True
33.559184,-5.012245,1591.6,10.4,valley,6,True
33.559184,-5.008163,1726.1,7.1,valley,6,True
33.559184,-5.004082,1799.3,11.8,valley,6,True
33.559184,-5.0,1498.3,10.7,valley,6,True
33.561224,-5.2,1804.0,17.9,hills,7,True
33.561224,-5.195918,1864.1,9.2,hills,7,True
33.561224,-5.191837,1229.8,18.1,hills,7,True
33.561224,-5.187755,1459.2,13.1,hills,7,True
33.561224,-5.183673,1440.8,9.7,hills,7,True
33.561224,-5.179592,1456.5,18.1,hills,7,True
33.561224,-5.17551,1624.1,9.1,hills,7,True
33.561224,-5.171429,1845.1,19.5,hills,7,True
33.561224,-5.167347,1814.5,15.1,hills,7,True
33.561224,-5.163265,1439.6,18.7,hills,7,True
33.561224,-5.159184,1534.5,7.8,hills,7,True
33.561224,-5.155102,1524.1,5.1,hills,7,True
33.561224,-5.15102,1693.4,8.3,hills,7,True
33.561224,-5.146939,1679.2,11.7,hills,7,True
33.561224,-5.142857,1551.0,18.5,hills,7,True
33.561224,-5.138776,1809.6,9.0,hills,7,True
33.561224,-5.134694,1289.8,12.8,hills,7,True
33.561224,-5.130612,1577.3,19.2,hills,7,True
33.561224,-5.126531,1558.5,11.5,hills,7,True
33.561224,-5.122449,1283.5,9.0,hills,7,True
33.561224,-5.118367,1644.9,15.9,hills,7,True
33.561224,-5.114286,1788.4,9.8,hills,7,True
33.561224,-5.110204,1847.2,19.4,hills,7,True
33.561224,-5.106122,1891.0,5.8,hills,7,True
33.561224,-5.102041,1556.8,8.3,hills,7,True
33.561224,-5.097959,1169.1,10.1,hills,7,True
33.561224,-5.093878,1409.9,9.6,hills,7,True
33.561224,-5.089796,1623.8,15.8,hills,7,True
33.561224,-5.085714,1760.5,8.1,hills,7,True
33.561224,-5.081633,1510.8,6.4,hills,7,True
33.561224,-5.077551,1765.4,13.9,hills,7,True
33.561224,-5.073469,1472.3,14.9,hills,7,True
33.561224,-5.069388,1690.3,5.7,hills,7,True
33.561224,-5.065306,1736.3,12.5,hills,7,True
33.561224,-5.061224,1812.6,5.4,hills,7,True
33.561224,-5.057143,1924.4,15.4,hills,7,True
33.561224,-5.053061,1357.6,19.8,hills,7,True
33.561224,-5.04898,1510.6,8.1,hills,7,True
33.561224,-5.044898,1645.2,9.6,hills,7,True
33.561224,-5.040816,1652.8,18.0,hills,7,True
33.561224,-5.036735,1608.5,13.0,hills,7,True
33.561224,-5.032653,1787.6,5.9,hills,7,True
33.561224,-5.028571,1916.8,17.9,hills,7,True
33.561224,-5.02449,1635.1,6.9,hills,7,True
33.561224,-5.020408,1456.3,10.3,hills,7,True
33.561224,-5.016327,1702.1,15.3,hills,7,True
33.561224,-5.012245,1803.6,16.3,hills,7,True
33.561224,-5.008163,1112.9,14.0,hills,7,True
33.561224,-5.004082,1797.0,15.6,hills,7,True
33.561224,-5.0,1431.0,7.0,hills,7,True
33.563265,-5.2,1704.6,9.9,hills,7,True
33.563265,-5.195918,1560.7,15.1,hills,7,True
